id,station,species,sex,dish,scale,length,notes,incomplete,measured_by,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,20.27,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.17,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.3,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.79,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.21,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.58,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,24.25,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,21.97,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,26.59,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.17,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,21.53,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,17.52,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.4,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.42,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,19.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,17.01,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,23.47,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,21.81,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.51,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,25.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.03,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,25.1,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.56,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.39,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,22.63,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,25.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,21.97,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,25.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,23.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.05,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.62,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.47,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.05,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,22.41,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,22.39,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,22.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,23.72,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.6,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,26.81,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,26.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,27.47,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,23.83,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.55,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,23.34,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,22.9,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,25.22,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,26.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,24.64,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,20.69,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPF,454,EP,F,NA,1,17.41,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,19.58,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.01,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.92,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,18.62,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.5,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.68,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,20.3,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,20.69,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,20.59,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.82,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.9,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,20.15,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,16.94,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,18.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,24.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,20.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.22,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.9,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.03,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.9,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.08,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.3,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,20.33,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.74,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,21.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPM,455,EP,M,NA,1,22.61,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.72,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.97,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.34,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,20.96,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,24.68,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,24.77,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.63,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.58,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,19.81,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,20.19,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.72,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,19.53,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.82,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,19.09,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.42,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.69,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.28,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.52,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,20.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.44,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,18.44,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.61,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.31,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.48,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,18.57,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,20.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.21,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.35,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,23.35,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.53,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,24.26,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,27.12,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,21.65,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,20.59,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,22.12,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S455H12EPF,455,EP,F,NA,1,19.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.21,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.32,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.19,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.21,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,24.28,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.36,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.58,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.23,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.04,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.43,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.87,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.3,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.54,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.55,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.05,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,24.35,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.25,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.1,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,15.87,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.76,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.89,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.22,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.96,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.54,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.32,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,18.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,19.55,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.31,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.68,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.27,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.26,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.27,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,16.83,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,18.94,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,20.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.2,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.1,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.57,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,19.71,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,14.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.01,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,23.62,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,19.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,21.5,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPM,171,EP,M,NA,1,22.1,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,25.44,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,21.73,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.88,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,20.81,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.38,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.51,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.89,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.3,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.74,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.12,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,21.52,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.59,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.19,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,21.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.08,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.96,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.73,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,25.19,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.92,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.56,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.48,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.67,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.08,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.73,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.44,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,24.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,21.31,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.26,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.91,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,20.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,21.63,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,25.28,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,23.19,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.4,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,17.68,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.17,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,22.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S171H77EPF,171,EP,F,NA,1,19.06,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
